# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Apr  1 18:53:37 2026
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
Kepler-1527 b,Kepler-1527,0,1,1,,,,,,,,,5.98600000,0.85100000,-0.66700000,0,0.53403515,0.07592113,-0.05950575,0,,,,,,,,,,,,,,,,,,6089.00,122.00,-122.00,0,1.580000,0.116000,-0.106000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m39.47s,297.4144457,+46d03m38.91s,46.0608077,1842.13000000,105.56000000,-94.90000000,15.0782000,0.0003530,-0.0003530
Kepler-1527 b,Kepler-1527,1,1,1,160.12991800000,0.00174200000,-0.00174200000,0,,,,,4.77000000,1.95000000,-0.75000000,0,0.42555090,0.17396735,-0.06691052,0,,,,,,,,,,,,,,,,,,6224.00,111.75,-166.75,0,1.320000,0.521000,-0.198000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m39.47s,297.4144457,+46d03m38.91s,46.0608077,1842.13000000,105.56000000,-94.90000000,15.0782000,0.0003530,-0.0003530
Kepler-1527 b,Kepler-1527,0,1,1,160.13089900000,0.00172000000,-0.00172000000,0,,,,0,,,,0,,,,,,,,,,,,,,,,,0,,,,0,5919.00,122.00,-122.00,0,1.656790,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m39.47s,297.4144457,+46d03m38.91s,46.0608077,1842.13000000,105.56000000,-94.90000000,15.0782000,0.0003530,-0.0003530
Kepler-1527 b,Kepler-1527,0,1,1,160.12991800000,0.00174200000,-0.00174200000,0,0.5756000000,,,0,3.26000000,1.34000000,-0.29000000,0,0.29083822,0.11954700,-0.02587211,0,,,,,,,,,,0.000000,,,0,338.00,,,0,6075.00,160.00,-195.00,0,0.916000,0.378000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m39.47s,297.4144457,+46d03m38.91s,46.0608077,1842.13000000,105.56000000,-94.90000000,15.0782000,0.0003530,-0.0003530
Kepler-1527 b,Kepler-1527,0,1,1,160.12991800000,0.00174200000,-0.00174200000,0,0.5756000000,,,0,3.26000000,1.34000000,-0.29000000,0,0.29083822,0.11954700,-0.02587211,0,,,,,,,,,,0.000000,,,0,338.00,,,0,6075.00,160.00,-195.00,0,0.916000,0.378000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m39.47s,297.4144457,+46d03m38.91s,46.0608077,1842.13000000,105.56000000,-94.90000000,15.0782000,0.0003530,-0.0003530
Kepler-1528 b,Kepler-1528,0,1,1,1.79110997000,0.00000547800,-0.00000547800,0,0.0296000000,,,0,1.29000000,0.41000000,-0.14000000,0,0.11508629,0.03657781,-0.01248998,0,,,,,,,,,,0.000000,,,0,1549.00,,,0,6040.00,163.00,-199.00,0,0.999000,0.318000,-0.106000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h09m36.72s,287.4029864,+46d34m26.43s,46.5740084,817.53400000,12.40400000,-12.04400000,14.4764000,0.0002420,-0.0002420
Kepler-1528 b,Kepler-1528,0,1,1,1.79111020500,0.00000770000,-0.00000770000,0,0.0296000000,,,0,1.39000000,0.60000000,-0.13000000,0,0.12400771,0.05352851,-0.01159784,0,,,,,,,,,,0.000000,,,0,1548.00,,,0,6040.00,144.00,-192.00,0,0.999000,0.429000,-0.092000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h09m36.72s,287.4029864,+46d34m26.43s,46.5740084,817.53400000,12.40400000,-12.04400000,14.4764000,0.0002420,-0.0002420
Kepler-1528 b,Kepler-1528,0,1,1,,,,,,,,,1.16600000,0.10100000,-0.08500000,0,0.10402355,0.00901062,-0.00758319,0,,,,,,,,,,,,,,,,,,6036.00,211.00,-211.00,0,0.902000,0.069000,-0.062000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h09m36.72s,287.4029864,+46d34m26.43s,46.5740084,817.53400000,12.40400000,-12.04400000,14.4764000,0.0002420,-0.0002420
Kepler-1528 b,Kepler-1528,0,1,1,1.79111020500,0.00000770000,-0.00000770000,0,0.0296000000,,,0,1.39000000,0.60000000,-0.13000000,0,0.12400771,0.05352851,-0.01159784,0,,,,,,,,,,0.000000,,,0,1548.00,,,0,6040.00,144.00,-192.00,0,0.999000,0.429000,-0.092000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h09m36.72s,287.4029864,+46d34m26.43s,46.5740084,817.53400000,12.40400000,-12.04400000,14.4764000,0.0002420,-0.0002420
Kepler-1528 b,Kepler-1528,0,1,1,1.79111594550,0.00000464730,-0.00000464730,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5765.00,122.00,-122.00,0,0.930909,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h09m36.72s,287.4029864,+46d34m26.43s,46.5740084,817.53400000,12.40400000,-12.04400000,14.4764000,0.0002420,-0.0002420
Kepler-1528 b,Kepler-1528,0,1,1,1.79111020500,0.00000770000,-0.00000770000,0,0.0296000000,,,0,1.39000000,0.60000000,-0.13000000,0,0.12400771,0.05352851,-0.01159784,0,,,,,,,,,,0.000000,,,0,1548.00,,,0,6040.00,144.00,-192.00,0,0.999000,0.429000,-0.092000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h09m36.72s,287.4029864,+46d34m26.43s,46.5740084,817.53400000,12.40400000,-12.04400000,14.4764000,0.0002420,-0.0002420
Kepler-1528 b,Kepler-1528,1,1,1,1.79111020500,0.00000770000,-0.00000770000,0,,,,,1.46000000,0.25000000,-0.13000000,0,0.13025248,0.02230351,-0.01159782,0,,,,,,,,,,,,,,,,,,5857.00,88.96,-92.52,0,1.030000,0.168000,-0.088000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h09m36.72s,287.4029864,+46d34m26.43s,46.5740084,817.53400000,12.40400000,-12.04400000,14.4764000,0.0002420,-0.0002420
Kepler-1528 b,Kepler-1528,0,1,1,1.79110997000,0.00000547800,-0.00000547800,0,,,,0,,,,0,,,,,,,,,,,,,,,,,0,,,,0,5765.00,122.00,-122.00,0,0.930909,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h09m36.72s,287.4029864,+46d34m26.43s,46.5740084,817.53400000,12.40400000,-12.04400000,14.4764000,0.0002420,-0.0002420
Kepler-1529 b,Kepler-1529,1,1,1,5.33905686000,0.00001277000,-0.00001277000,0,,,,,2.10000000,0.15000000,-0.11000000,0,0.18734945,0.01338210,-0.00981354,0,,,,,,,,,,,,,,,,,,5048.00,65.08,-97.92,0,0.770000,0.034000,-0.039000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h19m28.98s,289.8707469,+41d02m26.69s,41.0407482,661.01400000,11.18700000,-10.82700000,15.3885000,0.0014660,-0.0014660
Kepler-1529 b,Kepler-1529,0,1,1,5.33905606000,0.00001209000,-0.00001209000,0,,,,0,,,,0,,,,,,,,,,,,,,,,,0,,,,0,4901.00,123.00,-123.00,0,0.761793,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h19m28.98s,289.8707469,+41d02m26.69s,41.0407482,661.01400000,11.18700000,-10.82700000,15.3885000,0.0014660,-0.0014660
Kepler-1529 b,Kepler-1529,0,1,1,5.33905606000,0.00001209000,-0.00001209000,0,0.0525000000,,,0,1.90000000,0.19000000,-0.20000000,0,0.16950694,0.01695069,-0.01784284,0,,,,,,,,,,0.000000,,,0,817.00,,,0,5057.00,151.00,-136.00,0,0.704000,0.072000,-0.072000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h19m28.98s,289.8707469,+41d02m26.69s,41.0407482,661.01400000,11.18700000,-10.82700000,15.3885000,0.0014660,-0.0014660
Kepler-1529 b,Kepler-1529,0,1,1,5.33906237000,0.00000195000,-0.00000195000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4901.00,123.00,-123.00,0,0.761793,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h19m28.98s,289.8707469,+41d02m26.69s,41.0407482,661.01400000,11.18700000,-10.82700000,15.3885000,0.0014660,-0.0014660
Kepler-1529 b,Kepler-1529,0,1,1,5.33905686000,0.00001277000,-0.00001277000,0,0.0525000000,,,0,1.94000000,3.46000000,-0.18000000,0,0.17307551,0.30868106,-0.01605855,0,,,,,,,,,,0.000000,,,0,817.00,,,0,5057.00,156.00,-132.00,0,0.704000,1.258000,-0.066000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h19m28.98s,289.8707469,+41d02m26.69s,41.0407482,661.01400000,11.18700000,-10.82700000,15.3885000,0.0014660,-0.0014660
Kepler-1529 b,Kepler-1529,0,1,1,5.33905686000,0.00001277000,-0.00001277000,0,0.0525000000,,,0,1.94000000,3.46000000,-0.18000000,0,0.17307551,0.30868106,-0.01605855,0,,,,,,,,,,0.000000,,,0,817.00,,,0,5057.00,156.00,-132.00,0,0.704000,1.258000,-0.066000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h19m28.98s,289.8707469,+41d02m26.69s,41.0407482,661.01400000,11.18700000,-10.82700000,15.3885000,0.0014660,-0.0014660
Kepler-1529 b,Kepler-1529,0,1,1,,,,,,,,,1.98700000,0.17600000,-0.15100000,0,0.17726827,0.01570167,-0.01347132,0,,,,,,,,,,,,,,,,,,5054.00,177.00,-177.00,0,0.738000,0.057000,-0.051000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h19m28.98s,289.8707469,+41d02m26.69s,41.0407482,661.01400000,11.18700000,-10.82700000,15.3885000,0.0014660,-0.0014660
Kepler-1529 b,Kepler-1529,0,1,1,5.33905686000,0.00001277000,-0.00001277000,0,0.0525000000,,,0,1.94000000,3.46000000,-0.18000000,0,0.17307551,0.30868106,-0.01605855,0,,,,,,,,,,0.000000,,,0,817.00,,,0,5057.00,156.00,-132.00,0,0.704000,1.258000,-0.066000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h19m28.98s,289.8707469,+41d02m26.69s,41.0407482,661.01400000,11.18700000,-10.82700000,15.3885000,0.0014660,-0.0014660
Kepler-1529 b,Kepler-1529,0,1,1,5.33902160110,0.00000862780,-0.00000862780,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4901.00,123.00,-123.00,0,0.761793,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h19m28.98s,289.8707469,+41d02m26.69s,41.0407482,661.01400000,11.18700000,-10.82700000,15.3885000,0.0014660,-0.0014660
Kepler-153 b,Kepler-153,0,1,2,18.87021566000,0.00002757000,-0.00002757000,0,0.1274000000,,,0,2.87000000,1.40000000,-0.37000000,0,0.25604469,0.12489985,-0.03300925,0,,,,,,,,,,0.000000,,,0,621.00,,,0,5402.00,184.00,-144.00,0,0.865000,0.421000,-0.111000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m50.52s,282.4605020,+48d15m25.31s,48.2570293,459.36800000,3.43900000,-3.38900000,14.2493000,0.0002270,-0.0002270
Kepler-153 b,Kepler-153,0,1,2,18.87021566000,0.00002757000,-0.00002757000,0,0.1264800000,0.0015400000,-0.0015400000,0,2.42100000,0.08700000,-0.08700000,0,0.21598753,0.00776163,-0.00776163,0,,,,,,,,,,,,,,,,,,5178.00,60.00,-60.00,0,0.729000,0.020000,-0.019000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m50.52s,282.4605020,+48d15m25.31s,48.2570293,459.36800000,3.43900000,-3.38900000,14.2493000,0.0002270,-0.0002270
Kepler-153 b,Kepler-153,0,1,2,,,,,,,,,2.40200000,0.12300000,-0.10300000,0,0.21429209,0.01097333,-0.00918904,0,,,,,,,,,,,,,,,,,,5178.00,104.00,-104.00,0,0.737000,0.032000,-0.030000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m50.52s,282.4605020,+48d15m25.31s,48.2570293,459.36800000,3.43900000,-3.38900000,14.2493000,0.0002270,-0.0002270
Kepler-153 b,Kepler-153,0,1,2,18.87020444000,0.00000138000,-0.00000138000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5289.00,122.00,-122.00,0,0.712449,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m50.52s,282.4605020,+48d15m25.31s,48.2570293,459.36800000,3.43900000,-3.38900000,14.2493000,0.0002270,-0.0002270
Kepler-153 b,Kepler-153,0,1,2,18.87021252410,0.00002357700,-0.00002357700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5289.00,122.00,-122.00,0,0.712449,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m50.52s,282.4605020,+48d15m25.31s,48.2570293,459.36800000,3.43900000,-3.38900000,14.2493000,0.0002270,-0.0002270
Kepler-153 b,Kepler-153,0,1,2,18.87021566000,0.00002757000,-0.00002757000,0,0.1274000000,,,0,2.87000000,1.40000000,-0.37000000,0,0.25604469,0.12489985,-0.03300925,0,,,,,,,,,,0.000000,,,0,621.00,,,0,5402.00,184.00,-144.00,0,0.865000,0.421000,-0.111000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m50.52s,282.4605020,+48d15m25.31s,48.2570293,459.36800000,3.43900000,-3.38900000,14.2493000,0.0002270,-0.0002270
Kepler-153 b,Kepler-153,0,1,2,18.87021566000,0.00002757000,-0.00002757000,0,0.1274000000,,,0,2.87000000,1.40000000,-0.37000000,0,0.25604469,0.12489985,-0.03300925,0,,,,,,,,,,0.000000,,,0,621.00,,,0,5402.00,184.00,-144.00,0,0.865000,0.421000,-0.111000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m50.52s,282.4605020,+48d15m25.31s,48.2570293,459.36800000,3.43900000,-3.38900000,14.2493000,0.0002270,-0.0002270
Kepler-153 b,Kepler-153,0,1,2,18.87021566000,0.00002757000,-0.00002757000,0,,,,,2.61000000,0.20000000,-0.21000000,0,0.23284860,0.01784280,-0.01873495,0,,,,,,,,,,,,,,,,,,5259.00,78.89,-68.00,0,0.800000,0.056000,-0.063000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m50.52s,282.4605020,+48d15m25.31s,48.2570293,459.36800000,3.43900000,-3.38900000,14.2493000,0.0002270,-0.0002270
Kepler-153 b,Kepler-153,0,1,2,18.87022157000,0.00002580000,-0.00002580000,0,0.1274000000,,,0,2.82000000,0.53000000,-0.39000000,0,0.25158398,0.04728351,-0.03479353,0,,,,,,,,,,0.000000,,,0,621.00,,,0,5402.00,175.00,-159.00,0,0.865000,0.164000,-0.119000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m50.52s,282.4605020,+48d15m25.31s,48.2570293,459.36800000,3.43900000,-3.38900000,14.2493000,0.0002270,-0.0002270
Kepler-153 b,Kepler-153,0,1,2,18.87021400000,0.00007700000,-0.00007700000,0,0.1300000000,,,0,3.20000000,1.90000000,-1.90000000,0,0.28548537,0.16950694,-0.16950694,0,,,,,,,,,,0.000000,,,0,632.00,,,0,5416.00,85.00,-85.00,0,0.910000,0.530000,-0.530000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m50.52s,282.4605020,+48d15m25.31s,48.2570293,459.36800000,3.43900000,-3.38900000,14.2493000,0.0002270,-0.0002270
Kepler-153 b,Kepler-153,0,1,2,18.87022157000,0.00002580000,-0.00002580000,0,,,,0,,,,0,,,,,,,,,,,,,,,,,0,,,,0,5289.00,122.00,-122.00,0,0.712449,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m50.52s,282.4605020,+48d15m25.31s,48.2570293,459.36800000,3.43900000,-3.38900000,14.2493000,0.0002270,-0.0002270
Kepler-153 b,Kepler-153,1,1,2,18.87022700000,0.00003900000,-0.00003900000,0,0.1290000000,,,0,2.92000000,1.76000000,-1.76000000,0,0.26100000,0.15700000,-0.15700000,0,,,,,,,,,,,,,,,,,,5404.00,200.00,-200.00,0,0.892000,0.537000,-0.537000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m50.52s,282.4605020,+48d15m25.31s,48.2570293,459.36800000,3.43900000,-3.38900000,14.2493000,0.0002270,-0.0002270
Kepler-153 c,Kepler-153,0,1,2,46.90251910640,0.00011519560,-0.00011519560,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5289.00,122.00,-122.00,0,0.712449,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m50.52s,282.4605020,+48d15m25.31s,48.2570293,459.36800000,3.43900000,-3.38900000,14.2493000,0.0002270,-0.0002270
Kepler-153 c,Kepler-153,0,1,2,46.90251120000,0.00016020000,-0.00016020000,0,0.2337000000,,,0,2.50000000,1.21000000,-0.32000000,0,0.22303545,0.10794916,-0.02854854,0,,,,,,,,,,0.000000,,,0,458.00,,,0,5402.00,184.00,-144.00,0,0.865000,0.421000,-0.111000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m50.52s,282.4605020,+48d15m25.31s,48.2570293,459.36800000,3.43900000,-3.38900000,14.2493000,0.0002270,-0.0002270
Kepler-153 c,Kepler-153,0,1,2,46.90273122000,0.00000374000,-0.00000374000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5289.00,122.00,-122.00,0,0.712449,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m50.52s,282.4605020,+48d15m25.31s,48.2570293,459.36800000,3.43900000,-3.38900000,14.2493000,0.0002270,-0.0002270
Kepler-153 c,Kepler-153,0,1,2,46.90191000000,0.00041000000,-0.00041000000,0,0.2380000000,,,0,2.80000000,1.70000000,-1.70000000,0,0.24979970,0.15166410,-0.15166410,0,,,,,,,,,,0.000000,,,0,467.00,,,0,5416.00,85.00,-85.00,0,0.910000,0.530000,-0.530000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m50.52s,282.4605020,+48d15m25.31s,48.2570293,459.36800000,3.43900000,-3.38900000,14.2493000,0.0002270,-0.0002270
Kepler-153 c,Kepler-153,0,1,2,46.90264310000,0.00015110000,-0.00015110000,0,,,,0,,,,0,,,,,,,,,,,,,,,,,0,,,,0,5289.00,122.00,-122.00,0,0.712449,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m50.52s,282.4605020,+48d15m25.31s,48.2570293,459.36800000,3.43900000,-3.38900000,14.2493000,0.0002270,-0.0002270
Kepler-153 c,Kepler-153,0,1,2,46.90251120000,0.00016020000,-0.00016020000,0,,,,,2.26000000,0.15000000,-0.18000000,0,0.20162370,0.01338210,-0.01605852,0,,,,,,,,,,,,,,,,,,5259.00,78.89,-68.00,0,0.800000,0.056000,-0.063000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m50.52s,282.4605020,+48d15m25.31s,48.2570293,459.36800000,3.43900000,-3.38900000,14.2493000,0.0002270,-0.0002270
Kepler-153 c,Kepler-153,0,1,2,46.90251120000,0.00016020000,-0.00016020000,0,0.2320000000,0.0028300000,-0.0028300000,0,2.10900000,0.08200000,-0.08200000,0,0.18815270,0.00731556,-0.00731556,0,,,,,,,,,,,,,,,,,,5178.00,60.00,-60.00,0,0.729000,0.020000,-0.019000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h49m50.52s,282.4605020,+48d15m25.31s,48.2570293,459.36800000,3.43900000,-3.38900000,14.2493000,0.0002270,-0.0002270
